FiberLength										
version=1										
nRows=4903										
nColumns=7										
inDegrees=no										
										
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."										
"Units are S.I. units (second, meters, Newtons, ...)"										
Angles are in degrees.										
										
endheader										
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r		Vastus Intermedius Optimal Fiber Length		
0.95051382	0.13266367	0.16274525	0.14287235	0.13292775	0.14395292	0.11631839	3167	0.12617328		
0.95067314	0.13265288	0.16276952	0.14285092	0.13289682	0.14396907	0.1163175	3168	0.12617328		
0.95082216	0.13264213	0.16279219	0.14283088	0.13286778	0.14398417	0.11631665	3169	0.12617328		
0.95098131	0.132632	0.16281645	0.14280944	0.132837	0.14400029	0.11631573	3170	0.12617328		
0.95113021	0.13262164	0.16283911	0.14278943	0.13280807	0.14401537	0.11631487	3171	0.12617328		
0.95128917	0.13261144	0.16286334	0.142768	0.13277731	0.14403147	0.11631394	3172	0.12617328		
0.95143795	0.13260082	0.162886	0.14274793	0.13274832	0.14404653	0.11631305	3173	0.12617328		
0.95159674	0.13258971	0.16291017	0.14272651	0.13271742	0.1440626	0.11631209	3174	0.12617328		
0.9517454	0.13258044	0.16293284	0.14270645	0.13268871	0.14407765	0.11631119	3175	0.12617328		
0.95190401	0.13256922	0.162957	0.142685	0.13265781	0.1440937	0.11631021	3176	0.12617328		
0.95205256	0.13255872	0.16297962	0.14266493	0.13262888	0.14410872	0.11630929	3177	0.12617328		
0.95221099	0.1325484	0.16300377	0.14264351	0.13259819	0.14412475	0.1163083	3178	0.12617328		
0.95235942	0.1325382	0.16302639	0.14262343	0.13256932	0.14413976	0.11630735	3179	0.12617328		
0.95251767	0.13252756	0.16305051	0.14260199	0.13253859	0.14415575	0.11630634	3180	0.12617328		
0.95266599	0.13251786	0.16307313	0.1425819	0.13250984	0.14417075	0.11630538	3181	0.12617328		
0.95282406	0.13250592	0.16309719	0.14256047	0.1324789	0.14418672	0.11630434	3182	0.12617328		
0.95297227	0.13249627	0.16311979	0.14254036	0.13245017	0.14420169	0.11630336	3183	0.12617328		
0.95313016	0.13248554	0.16314386	0.14251894	0.13241948	0.14421764	0.1163023	3184	0.12617328		
0.95327826	0.13247551	0.16316644	0.14249881	0.13239069	0.14423259	0.1163013	3185	0.12617328		
0.95343597	0.13246464	0.16319047	0.14247739	0.13236001	0.14424851	0.11630023	3186	0.12617328		
0.95358396	0.13245382	0.16321302	0.14245726	0.13233109	0.14426344	0.11629921	3187	0.12617328		
0.95374149	0.13244398	0.16323706	0.14243582	0.13230062	0.14427934	0.11629811	3188	0.12617328		
0.95388938	0.13243397	0.16325961	0.14241568	0.13227186	0.14429426	0.11629707	3189	0.12617328		
0.95404673	0.13242211	0.16328357	0.14239426	0.13224106	0.14431013	0.11629596	3190	0.12617328		
0.95419451	0.13241247	0.16330611	0.14237413	0.1322124	0.14432503	0.11629491	3191	0.12617328		
0.95435167	0.1324016	0.16333008	0.14235269	0.13218179	0.14434088	0.11629377	3192	0.12617328		
0.95449935	0.13239178	0.1633526	0.14233254	0.13215311	0.14435576	0.11629269	3193	0.12617328		
0.95465633	0.13238043	0.16337653	0.14231108	0.13212243	0.14437157	0.11629154	3194	0.12617328		
0.95480392	0.13237045	0.16339903	0.14229094	0.13209374	0.14438644	0.11629044	3195	0.12617328		
0.95496071	0.13236005	0.16342295	0.14226951	0.13206329	0.14440223	0.11628927	3196	0.12617328		
0.9551082	0.13234917	0.16344542	0.14224934	0.13203444	0.14441708	0.11628816	3197	0.12617328		
0.9552648	0.13233902	0.16346932	0.1422279	0.13200406	0.14443284	0.11628697	3198	0.12617328		
0.9554122	0.13232814	0.16349178	0.14220772	0.13197521	0.14444767	0.11628583	3199	0.12617328		
0.95556861	0.13231776	0.16351564	0.14218632	0.13194484	0.1444634	0.11628463	3200	0.12617328		
0.95571591	0.13230769	0.16353811	0.1421661	0.13191616	0.14447823	0.11628347	3201	0.12617328		
0.95587214	0.13229635	0.16356192	0.14214465	0.13188561	0.14449393	0.11628224	3202	0.12617328		
0.95601936	0.13228645	0.16358438	0.14212447	0.13185699	0.14450873	0.11628107	3203	0.12617328		
0.95617539	0.13227585	0.16360817	0.14210306	0.13182663	0.14452441	0.11627982	3204	0.12617328		
0.95632252	0.13226526	0.1636306	0.14208281	0.13179787	0.14453919	0.11627863	3205	0.12617328		
0.95647837	0.13225421	0.16365436	0.14206141	0.13176746	0.14455484	0.11627736	3206	0.12617328		
0.95662541	0.13224401	0.16367678	0.1420412	0.13173881	0.1445696	0.11627616	3207	0.12617328		
0.95678106	0.13223405	0.16370054	0.14201977	0.13170863	0.14458524	0.11627487	3208	0.12617328		
0.95692802	0.13222331	0.16372294	0.14199954	0.13167988	0.14459998	0.11627365	3209	0.12617328		
0.95708348	0.13221217	0.16374664	0.14197809	0.13164949	0.14461557	0.11627233	3210	0.12617328		
0.95723037	0.13220217	0.16376904	0.14195787	0.13162091	0.14463031	0.11627109	3211	0.12617328		
0.95738563	0.13219156	0.16379272	0.14193645	0.13159068	0.14464587	0.11626977	3212	0.12617328		
0.95753244	0.1321809	0.1638151	0.1419162	0.13156197	0.14466059	0.11626851	3213	0.12617328		
0.9576875	0.13217022	0.16383874	0.14189481	0.13153177	0.14467613	0.11626717	3214	0.12617328		
0.95783423	0.1321604	0.16386112	0.14187452	0.13150322	0.14469083	0.11626588	3215	0.12617328		
0.9579891	0.13214872	0.16388471	0.14185312	0.13147285	0.14470634	0.11626452	3216	0.12617328		
0.95813576	0.13213925	0.16390709	0.14183284	0.13144439	0.14472102	0.11626322	3217	0.12617328		
0.95829043	0.13212754	0.16393065	0.14181144	0.13141405	0.1447365	0.11626184	3218	0.12617328		
0.95843702	0.13211778	0.16395301	0.14179115	0.13138556	0.14475117	0.11626052	3219	0.12617328		
0.95859149	0.13210698	0.16397656	0.14176974	0.13135542	0.14476662	0.11625912	3220	0.12617328		
0.95873802	0.13209632	0.16399889	0.14174943	0.13132675	0.14478128	0.11625778	3221	0.12617328		
0.95889229	0.13208572	0.16402241	0.14172805	0.1312967	0.1447967	0.11625637	3222	0.12617328		
0.95903875	0.13207557	0.16404473	0.14170775	0.13126816	0.14481133	0.11625501	3223	0.12617328		
0.95919281	0.13206492	0.16406823	0.14168637	0.13123813	0.14482673	0.11625358	3224	0.12617328		
0.95933921	0.13205416	0.16409052	0.14166603	0.13120946	0.14484135	0.1162522	3225	0.12617328		
0.95949307	0.13204374	0.16411398	0.14164465	0.13117952	0.14485671	0.11625075	3226	0.12617328		
0.95963941	0.13203293	0.16413627	0.14162433	0.13115087	0.14487132	0.11624936	3227	0.12617328		
0.95979306	0.13202245	0.16415969	0.14160293	0.13112093	0.14488665	0.11624788	3228	0.12617328		
0.95993935	0.13201171	0.16418198	0.14158259	0.13109231	0.14490125	0.11624648	3229	0.12617328		
0.96009279	0.13200102	0.16420535	0.14156122	0.13106238	0.14491654	0.11624499	3230	0.12617328		
0.96023903	0.13199091	0.16422764	0.14154086	0.13103388	0.14493112	0.11624356	3231	0.12617328		
0.96039226	0.13198011	0.16425099	0.1415195	0.13100397	0.14494639	0.11624205	3232	0.12617328		
0.96053845	0.13196955	0.16427325	0.14149911	0.13097539	0.14496096	0.1162406	3233	0.12617328		
0.96069147	0.13195868	0.16429655	0.14147778	0.13094552	0.14497619	0.11623908	3234	0.12617328		
0.96083761	0.13194887	0.16431883	0.14145737	0.13091709	0.14499074	0.11623761	3235	0.12617328		
0.96099042	0.13193731	0.16434208	0.14143606	0.13088712	0.14500595	0.11623607	3236	0.12617328		
0.96113651	0.131927	0.16436433	0.14141563	0.1308586	0.14502048	0.11623459	3237	0.12617328		
0.96128911	0.13191604	0.16438757	0.1413943	0.13082878	0.14503566	0.11623303	3238	0.12617328		
0.96143516	0.13190602	0.16440981	0.14137389	0.13080034	0.14505018	0.11623153	3239	0.12617328		
0.96158754	0.13189528	0.16443301	0.14135258	0.13077061	0.14506533	0.11622995	3240	0.12617328		
0.96173355	0.13188437	0.16445523	0.14133212	0.13074198	0.14507983	0.11622843	3241	0.12617328		
0.96188572	0.13187439	0.16447841	0.14131083	0.13071246	0.14509495	0.11622684	3242	0.12617328		
0.96203169	0.13186368	0.16450063	0.14129035	0.13068388	0.14510944	0.11622529	3243	0.12617328		
0.96218365	0.13185222	0.16452374	0.14126907	0.13065409	0.14512452	0.11622368	3244	0.12617328		
0.96232958	0.13184242	0.16454596	0.14124861	0.13062572	0.14513899	0.11622213	3245	0.12617328		
0.96248132	0.13183145	0.16456904	0.14122731	0.13059606	0.14515404	0.1162205	3246	0.12617328		
0.96262722	0.13182081	0.16459124	0.14120684	0.13056753	0.14516851	0.11621892	3247	0.12617328		
0.96277874	0.13181021	0.16461429	0.14118555	0.13053798	0.14518353	0.11621728	3248	0.12617328		
0.96292461	0.13179927	0.16463647	0.14116507	0.1305094	0.14519798	0.11621569	3249	0.12617328		
0.96307591	0.13178917	0.1646595	0.14114378	0.13047999	0.14521297	0.11621402	3250	0.12617328		
0.96322176	0.13177856	0.16468168	0.14112326	0.13045148	0.1452274	0.1162124	3251	0.12617328		
0.96337284	0.13176705	0.16470463	0.14110205	0.13042187	0.14524235	0.11621074	3252	0.12617328		
0.96351865	0.13175725	0.16472682	0.14108148	0.1303935	0.14525678	0.1162091	3253	0.12617328		
0.96366952	0.13174601	0.16474974	0.14106026	0.13036397	0.1452717	0.1162074	3254	0.12617328		
0.9638153	0.13173613	0.16477192	0.14103972	0.13033563	0.14528611	0.11620576	3255	0.12617328		
0.96396595	0.13172509	0.16479481	0.14101846	0.13030615	0.14530099	0.11620404	3256	0.12617328		
0.96411171	0.13171453	0.16481695	0.14099795	0.13027771	0.14531539	0.11620238	3257	0.12617328		
0.96426213	0.13170373	0.16483982	0.14097668	0.13024831	0.14533025	0.11620064	3258	0.12617328		
0.96440788	0.131693	0.16486195	0.14095612	0.13021981	0.14534463	0.11619896	3259	0.12617328		
0.96455808	0.13168234	0.16488477	0.14093494	0.13019053	0.14535945	0.11619722	3260	0.12617328		
0.9647038	0.13167161	0.1649069	0.14091431	0.13016201	0.14537382	0.11619551	3261	0.12617328		
0.96485379	0.13166071	0.16492968	0.14089315	0.13013273	0.14538861	0.11619375	3262	0.12617328		
0.96499948	0.13165065	0.16495181	0.14087255	0.13010438	0.14540297	0.11619203	3263	0.12617328		
0.96514925	0.13163965	0.16497454	0.14085134	0.13007509	0.14541772	0.11619025	3264	0.12617328		
0.96529493	0.131629	0.16499666	0.14083073	0.13004663	0.14543207	0.11618851	3265	0.12617328		
0.96544448	0.13161819	0.16501934	0.14080958	0.13001745	0.14544678	0.11618672	3266	0.12617328		
0.96559013	0.1316079	0.16504146	0.14078893	0.12998906	0.14546111	0.11618496	3267	0.12617328		
0.96573947	0.13159731	0.16506412	0.14076777	0.12995995	0.14547581	0.11618315	3268	0.12617328		
0.9658851	0.13158573	0.16508619	0.14074715	0.12993133	0.14549012	0.11618138	3269	0.12617328		
0.96603422	0.13157566	0.16510883	0.14072596	0.12990235	0.14550478	0.11617954	3270	0.12617328		
0.96617984	0.13156543	0.16513091	0.14070532	0.12987401	0.14551908	0.11617775	3271	0.12617328		
0.96632874	0.13155397	0.16515347	0.14068421	0.12984483	0.1455337	0.11617592	3272	0.12617328		
0.96647433	0.13154338	0.16517555	0.1406635	0.12981639	0.14554799	0.1161741	3273	0.12617328		
0.96662303	0.13153244	0.16519809	0.14064239	0.12978735	0.14556258	0.11617224	3274	0.12617328		
0.9667686	0.13152223	0.16522016	0.14062169	0.12975902	0.14557686	0.11617041	3275	0.12617328		
0.96691709	0.13151144	0.16524265	0.1406006	0.12973006	0.14559142	0.11616854	3276	0.12617328		
0.96706264	0.13150042	0.16526469	0.14057989	0.12970157	0.14560567	0.11616669	3277	0.12617328		
0.96721092	0.13149028	0.16528717	0.14055879	0.12967278	0.1456202	0.1161648	3278	0.12617328		
0.96735647	0.13147945	0.16530921	0.14053806	0.12964433	0.14563445	0.11616293	3279	0.12617328		
0.96750454	0.13146796	0.16533161	0.14051699	0.12961531	0.14564894	0.11616103	3280	0.12617328		
0.96765008	0.13145776	0.16535365	0.14049627	0.12958702	0.14566318	0.11615915	3281	0.12617328		
0.96779794	0.13144738	0.16537604	0.14047515	0.12955824	0.14567764	0.11615721	3282	0.12617328		
0.96794349	0.1314364	0.16539806	0.14045444	0.1295298	0.14569186	0.11615532	3283	0.12617328		
0.96809113	0.13142569	0.1654204	0.14043337	0.12950102	0.14570629	0.11615338	3284	0.12617328		
0.96823668	0.13141479	0.16544241	0.14041258	0.12947257	0.1457205	0.11615146	3285	0.12617328		
0.96838412	0.13140391	0.1654647	0.14039155	0.12944381	0.14573489	0.11614951	3286	0.12617328		
0.96852966	0.13139365	0.16548672	0.14037079	0.12941553	0.14574909	0.11614758	3287	0.12617328		
0.96867689	0.13138268	0.16550897	0.14034973	0.12938677	0.14576345	0.1161456	3288	0.12617328		
0.96882243	0.1313719	0.16553097	0.14032894	0.12935838	0.14577764	0.11614365	3289	0.12617328		
0.96896946	0.13136089	0.16555318	0.14030792	0.12932967	0.14579196	0.11614167	3290	0.12617328		
0.96911499	0.13135084	0.16557518	0.14028711	0.12930144	0.14580614	0.11613969	3291	0.12617328		
0.96926182	0.13133918	0.16559734	0.1402661	0.12927264	0.14582043	0.11613769	3292	0.12617328		
0.96940734	0.13132875	0.16561931	0.14024526	0.12924433	0.14583459	0.1161357	3293	0.12617328		
0.96955398	0.13131878	0.16564148	0.14022426	0.12921593	0.14584886	0.11613368	3294	0.12617328		
0.96969949	0.13130685	0.16566341	0.14020343	0.12918732	0.145863	0.11613168	3295	0.12617328		
0.96984593	0.13129647	0.16568552	0.14018247	0.12915889	0.14587723	0.11612965	3296	0.12617328		
0.96999142	0.13128583	0.16570747	0.14016158	0.12913054	0.14589136	0.11612762	3297	0.12617328		
0.97013768	0.13127499	0.16572953	0.14014062	0.12910205	0.14590555	0.11612558	3298	0.12617328		
0.97028315	0.13126448	0.16575147	0.14011976	0.12907377	0.14591967	0.11612354	3299	0.12617328		
0.97042922	0.13125381	0.1657735	0.1400988	0.12904534	0.14593384	0.11612147	3300	0.12617328		
0.97057467	0.13124255	0.16579541	0.14007791	0.12901691	0.14594794	0.11611941	3301	0.12617328		
0.97072056	0.13123215	0.1658174	0.14005696	0.12898858	0.14596207	0.11611733	3302	0.12617328		
0.97086599	0.13122084	0.1658393	0.14003606	0.12896014	0.14597616	0.11611526	3303	0.12617328		
0.9710117	0.13121027	0.16586125	0.14001513	0.12893183	0.14599026	0.11611317	3304	0.12617328		
0.9711571	0.13119969	0.16588314	0.13999424	0.12890357	0.14600433	0.11611107	3305	0.12617328		
0.97130263	0.13118873	0.16590505	0.13997331	0.12887521	0.1460184	0.11610897	3306	0.12617328		
0.971448	0.1311785	0.16592694	0.13995239	0.12884704	0.14603245	0.11610685	3307	0.12617328		
0.97159336	0.13116681	0.16594879	0.13993146	0.12881855	0.14604649	0.11610473	3308	0.12617328		
0.9717387	0.13115678	0.16597067	0.13991057	0.12879045	0.14606053	0.1161026	3309	0.12617328		
0.97188388	0.1311452	0.16599248	0.13988965	0.12876203	0.14607453	0.11610047	3310	0.12617328		
0.97202919	0.13113464	0.16601433	0.13986869	0.1287338	0.14608855	0.11609831	3311	0.12617328		
0.97217421	0.13112427	0.16603614	0.13984784	0.12870572	0.14610254	0.11609617	3312	0.12617328		
0.97231947	0.13111251	0.16605794	0.13982687	0.12867725	0.14611653	0.116094	3313	0.12617328		
0.97246433	0.13110293	0.16607973	0.13980598	0.12864934	0.14613048	0.11609183	3314	0.12617328		
0.97260955	0.13109153	0.16610152	0.13978507	0.12862101	0.14614446	0.11608966	3315	0.12617328		
0.97275424	0.13108009	0.16612323	0.13976415	0.12859271	0.14615838	0.11608747	3316	0.12617328		
0.97289943	0.13107042	0.16614505	0.1397432	0.12856476	0.14617235	0.11608527	3317	0.12617328		
0.97304396	0.13105881	0.16616671	0.13972234	0.12853649	0.14618623	0.11608308	3318	0.12617328		
0.9731891	0.13104827	0.16618848	0.13970138	0.12850836	0.14620017	0.11608086	3319	0.12617328		
0.97333347	0.13103785	0.16621014	0.13968053	0.1284804	0.14621404	0.11607866	3320	0.12617328		
0.97347856	0.13102613	0.16623187	0.13965954	0.12845202	0.14622796	0.11607642	3321	0.12617328		
0.97362278	0.13101614	0.1662535	0.1396387	0.12842419	0.14624179	0.1160742	3322	0.12617328		
0.97376782	0.13100437	0.16627521	0.13961771	0.12839582	0.14625569	0.11607194	3323	0.12617328		
0.97391189	0.13099406	0.1662968	0.13959689	0.12836797	0.14626949	0.11606971	3324	0.12617328		
0.97405687	0.13098337	0.16631851	0.13957591	0.12833986	0.14628338	0.11606745	3325	0.12617328		
0.97420079	0.13097183	0.16634003	0.13955506	0.12831175	0.14629714	0.11606518	3326	0.12617328		
0.97434572	0.13096204	0.16636174	0.13953409	0.12828388	0.14631101	0.11606291	3327	0.12617328		
0.97448949	0.13095072	0.16638324	0.13951327	0.12825587	0.14632475	0.11606064	3328	0.12617328		
0.97463436	0.13093938	0.16640489	0.13949227	0.12822766	0.14633859	0.11605834	3329	0.12617328		
0.97477799	0.13092895	0.16642637	0.13947144	0.12819987	0.1463523	0.11605605	3330	0.12617328		
0.9749228	0.13091813	0.16644801	0.13945048	0.12817183	0.14636612	0.11605375	3331	0.12617328		
0.97506628	0.13090701	0.16646943	0.13942965	0.12814392	0.1463798	0.11605144	3332	0.12617328		
0.97521103	0.13089617	0.16649105	0.13940866	0.12811588	0.1463936	0.11604911	3333	0.12617328		
0.97535437	0.13088566	0.16651245	0.13938787	0.12808817	0.14640725	0.1160468	3334	0.12617328		
0.97549905	0.13087479	0.16653404	0.13936685	0.12806013	0.14642103	0.11604445	3335	0.12617328		
0.97564226	0.13086361	0.1665554	0.13934606	0.1280323	0.14643466	0.11604212	3336	0.12617328		
0.97578687	0.13085297	0.16657697	0.13932507	0.12800436	0.14644841	0.11603976	3337	0.12617328		
0.97592994	0.13084189	0.16659829	0.13930428	0.12797658	0.146462	0.11603742	3338	0.12617328		
0.97607448	0.13083084	0.16661983	0.13928327	0.12794855	0.14647574	0.11603504	3339	0.12617328		
0.97621742	0.13082066	0.16664113	0.13926251	0.12792104	0.1464893	0.11603269	3340	0.12617328		
0.97636188	0.13080906	0.16666263	0.1392415	0.12789292	0.14650301	0.11603029	3341	0.12617328		
0.97650469	0.13079799	0.16668388	0.13922074	0.12786522	0.14651654	0.11602792	3342	0.12617328		
0.97664907	0.13078793	0.16670539	0.13919974	0.12783749	0.14653023	0.11602551	3343	0.12617328		
0.97679175	0.13077648	0.1667266	0.13917895	0.12780973	0.14654374	0.11602312	3344	0.12617328		
0.97693606	0.13076585	0.16674806	0.13915796	0.1277819	0.14655739	0.1160207	3345	0.12617328		
0.97707861	0.13075485	0.16676925	0.13913722	0.1277543	0.14657088	0.1160183	3346	0.12617328		
0.97722283	0.13074369	0.16679067	0.13911621	0.12772637	0.14658451	0.11601586	3347	0.12617328		
0.97736526	0.1307336	0.16681185	0.13909544	0.12769899	0.14659797	0.11601344	3348	0.12617328		
0.9775094	0.13072176	0.16683322	0.13907447	0.12767095	0.14661157	0.11601099	3349	0.12617328		
0.9776517	0.13071119	0.16685435	0.13905372	0.12764351	0.146625	0.11600856	3350	0.12617328		
0.97779575	0.13069995	0.16687571	0.13903273	0.12761562	0.14663858	0.11600609	3351	0.12617328		
0.97793793	0.1306897	0.16689681	0.13901199	0.1275883	0.14665198	0.11600364	3352	0.12617328		
0.97808189	0.13067856	0.16691815	0.138991	0.12756047	0.14666554	0.11600116	3353	0.12617328		
0.97822395	0.13066757	0.16693919	0.13897027	0.12753301	0.1466789	0.1159987	3354	0.12617328		
0.97836782	0.13065688	0.16696051	0.13894924	0.12750529	0.14669244	0.11599619	3355	0.12617328		
0.97850977	0.13064515	0.1669815	0.13892857	0.12747772	0.14670577	0.11599373	3356	0.12617328		
0.97865353	0.13063481	0.1670028	0.13890756	0.12745012	0.14671928	0.11599121	3357	0.12617328		
0.97879537	0.1306245	0.16702379	0.13888684	0.12742289	0.1467326	0.11598872	3358	0.12617328		
0.97893903	0.13061272	0.16704501	0.13886589	0.12739503	0.14674607	0.11598621	3359	0.12617328		
0.97908075	0.13060203	0.16706597	0.13884513	0.12736771	0.14675936	0.11598369	3360	0.12617328		
0.97922432	0.13059097	0.16708718	0.13882419	0.12734006	0.14677281	0.11598116	3361	0.12617328		
0.97936592	0.13058012	0.16710809	0.1388035	0.12731278	0.14678607	0.11597864	3362	0.12617328		
0.97950938	0.13056911	0.16712927	0.13878249	0.12728512	0.14679949	0.11597607	3363	0.12617328		
0.97965088	0.13055804	0.16715014	0.13876181	0.12725783	0.14681272	0.11597355	3364	0.12617328		
0.97979423	0.13054766	0.1671713	0.13874085	0.12723038	0.14682611	0.11597098	3365	0.12617328		
0.97993562	0.13053676	0.16719215	0.13872015	0.12720315	0.14683932	0.11596843	3366	0.12617328		
0.98007886	0.13052519	0.16721324	0.1386992	0.12717546	0.14685268	0.11596585	3367	0.12617328		
0.98022014	0.13051427	0.16723405	0.13867853	0.12714827	0.14686585	0.11596329	3368	0.12617328		
0.98036326	0.13050406	0.16725514	0.13865756	0.12712093	0.14687919	0.11596069	3369	0.12617328		
0.98050444	0.13049231	0.1672759	0.1386369	0.12709358	0.14689234	0.11595812	3370	0.12617328		
0.98064744	0.13048149	0.16729694	0.13861595	0.12706613	0.14690565	0.1159555	3371	0.12617328		
0.98078852	0.13047071	0.16731768	0.13859526	0.12703904	0.14691876	0.11595291	3372	0.12617328		
0.9809314	0.13045938	0.16733867	0.13857435	0.12701153	0.14693204	0.11595029	3373	0.12617328		
0.98107237	0.13044932	0.1673594	0.1385537	0.12698465	0.14694514	0.11594769	3374	0.12617328		
0.98121512	0.13043804	0.16738036	0.13853275	0.12695717	0.14695838	0.11594504	3375	0.12617328		
0.981356	0.13042676	0.16740102	0.13851209	0.12693003	0.14697144	0.11594243	3376	0.12617328		
0.98149864	0.13041557	0.16742194	0.13849118	0.12690262	0.14698466	0.11593978	3377	0.12617328		
0.98163942	0.13040532	0.1674426	0.13847054	0.12687577	0.1469977	0.11593715	3378	0.12617328		
0.98178195	0.13039422	0.16746348	0.13844965	0.12684843	0.14701089	0.11593449	3379	0.12617328		
