FiberVelocity						
version=1						
nRows=4903						
nColumns=7						
inDegrees=no						
						
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."						
"Units are S.I. units (second, meters, Newtons, ...)"						
Angles are in degrees.						
						
endheader						
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r
1.07721694	-0.10514168	-0.06454143	-0.02400767	0.09102576	-0.03829915	0.02022218
1.07729025	-0.10532782	-0.06477301	-0.02387018	0.09122609	-0.03828633	0.02028721
1.07765682	-0.10504083	-0.06578533	-0.02309855	0.09276442	-0.03913647	0.02053594
1.078571	-0.10527525	-0.0684205	-0.02125384	0.09604344	-0.04055267	0.02118501
1.07872326	-0.10506436	-0.06858931	-0.02095312	0.09687712	-0.04062362	0.02129544
1.07929569	-0.10523069	-0.07045205	-0.01979932	0.09872144	-0.04183495	0.02166818
1.07932537	-0.10505635	-0.07030163	-0.01974674	0.09906547	-0.04170078	0.02169471
1.07936175	-0.10491441	-0.07020306	-0.01968032	0.09939607	-0.04159679	0.02172497
1.07954369	-0.10545183	-0.07133921	-0.01930446	0.09937688	-0.04233853	0.02182756
1.08002298	-0.10494261	-0.07203252	-0.01837439	0.10175617	-0.04268317	0.02215171
1.08037043	-0.10510626	-0.07321817	-0.01768732	0.10276268	-0.04345989	0.02236212
1.08069604	-0.10509619	-0.07398107	-0.01705698	0.1039506	-0.04381078	0.02256584
1.08132432	-0.10485141	-0.0755619	-0.01584581	0.10638995	-0.04492037	0.02294282
1.08136168	-0.10490809	-0.07567539	-0.01577397	0.10645939	-0.04494073	0.02296437
1.08141879	-0.10500592	-0.07586748	-0.01566449	0.10655745	-0.04499136	0.02299763
1.08161209	-0.10499484	-0.076394	-0.0152959	0.10723794	-0.04533555	0.02311076
1.08189213	-0.10500103	-0.07711905	-0.01476333	0.10819446	-0.04574791	0.02327165
1.08270616	-0.10458663	-0.07888054	-0.01322865	0.11128274	-0.04685937	0.02371627
1.08285391	-0.10526346	-0.07983717	-0.01296052	0.11123042	-0.047321	0.02380956
1.08343458	-0.10426047	-0.08050335	-0.01187735	0.11398738	-0.04791597	0.02409858
1.08346022	-0.10477435	-0.08101361	-0.01183575	0.11365936	-0.04814662	0.02412236
1.08348585	-0.10508553	-0.08133802	-0.01179157	0.11348494	-0.04828329	0.02414105
1.08356656	-0.10455124	-0.08102332	-0.01163501	0.11412453	-0.04810352	0.02416612
1.08388866	-0.1049888	-0.08226412	-0.01105564	0.11491587	-0.0488414	0.02434847
1.08419907	-0.10478211	-0.0828897	-0.01048286	0.11595491	-0.04925302	0.0244846
1.08481793	-0.10441467	-0.0840141	-0.00937218	0.11835673	-0.04988034	0.02478985
1.08484885	-0.10461731	-0.08431301	-0.00931588	0.11822968	-0.05007308	0.02480164
1.08489234	-0.10483536	-0.08466418	-0.0092373	0.11812956	-0.05030327	0.02481958
1.08510976	-0.10443343	-0.08478423	-0.00885247	0.11927192	-0.05037255	0.02492768
1.08536024	-0.1047677	-0.08576968	-0.00840479	0.11963906	-0.05098187	0.02503266
1.08619346	-0.1046075	-0.08757062	-0.00694492	0.12240714	-0.05198763	0.0254045
1.08622486	-0.10458142	-0.08764565	-0.00688993	0.12251536	-0.05205942	0.02541635
1.08632862	-0.10446248	-0.08784345	-0.00670879	0.12291346	-0.05224967	0.02545624
1.08652086	-0.10442243	-0.08824088	-0.00637616	0.12353599	-0.05246019	0.02553705
1.0867449	-0.1044615	-0.0888294	-0.00599001	0.12417155	-0.05282416	0.02562959
1.0875292	-0.10428121	-0.09051243	-0.00465105	0.1266019	-0.05382861	0.02593232
1.08763768	-0.10428218	-0.09078206	-0.00446797	0.12692686	-0.05400512	0.02597468
1.08778001	-0.10427851	-0.09112661	-0.00422838	0.12735797	-0.05422754	0.02602993
1.08808749	-0.10418712	-0.09174142	-0.00371193	0.12829051	-0.05457941	0.02613858
1.08860593	-0.10417976	-0.09297639	-0.00285019	0.12979249	-0.05536302	0.02632591
1.08865777	-0.10411731	-0.09303476	-0.00276424	0.12997967	-0.05539926	0.02634141
1.08873917	-0.10401345	-0.09311893	-0.00262952	0.13028436	-0.05545056	0.0263662
1.08914615	-0.10429435	-0.09430208	-0.0019616	0.13112671	-0.05611702	0.02650247
1.08953559	-0.10378251	-0.09473525	-0.00132746	0.13273873	-0.05645414	0.02663238
1.08957453	-0.10393144	-0.09495553	-0.00126429	0.13267287	-0.05656259	0.02664211
1.08962982	-0.10412724	-0.09525362	-0.00117466	0.13259578	-0.05670938	0.02665595
1.08990627	-0.10372897	-0.09551369	-0.00072877	0.13374281	-0.05691258	0.02674213
1.09046046	-0.10381047	-0.09685413	0.00015736	0.13515933	-0.05773417	0.02690949
1.09049501	-0.10374421	-0.09686575	0.00021224	0.13527835	-0.05774212	0.0269152
1.09054573	-0.10369275	-0.09692529	0.00029273	0.13541715	-0.05777504	0.02692463
1.0907993	-0.10387916	-0.09766746	0.00069387	0.13598463	-0.05821169	0.02700636
1.09116879	-0.1036634	-0.09826523	0.00127427	0.13704166	-0.05856929	0.02709436
1.09158033	-0.10359446	-0.09913494	0.00191566	0.13823611	-0.0591381	0.02721047
1.09162148	-0.10357727	-0.09919981	0.00197931	0.13832816	-0.05916795	0.02721762
1.09168261	-0.10358112	-0.09932445	0.00207388	0.13844874	-0.05922784	0.02722962
1.09194891	-0.10355981	-0.09989775	0.00248422	0.13912409	-0.05959179	0.02729432
1.09218358	-0.10353926	-0.10038001	0.00284683	0.13988947	-0.05987977	0.02736795
1.09293466	-0.10328512	-0.10176837	0.00398258	0.14166471	-0.06075635	0.02750377
1.09295327	-0.1033609	-0.10187901	0.00401257	0.14178105	-0.06081838	0.0275236
1.09297187	-0.10341991	-0.10197276	0.00404189	0.14186545	-0.0608697	0.02753823
1.09306489	-0.10337012	-0.1021088	0.0041785	0.14189988	-0.06093564	0.02753277
1.09337515	-0.10323004	-0.10266755	0.00464638	0.14305169	-0.06132977	0.02762592
1.09380172	-0.10323984	-0.10352648	0.00527673	0.14387148	-0.06179287	0.02769127
1.09384438	-0.10321113	-0.10359808	0.00533991	0.14401233	-0.06184977	0.02770077
1.09396174	-0.10313115	-0.10379503	0.00551322	0.14437689	-0.06200738	0.02772422
1.09431911	-0.10304019	-0.10446227	0.006036	0.14524982	-0.06243166	0.02778438
1.09470666	-0.10303048	-0.10520686	0.00660065	0.14618346	-0.06283086	0.0278556
1.09474541	-0.10300241	-0.10526701	0.00665653	0.14629087	-0.06287793	0.02786116
1.09490677	-0.10291138	-0.10556087	0.00688819	0.14669618	-0.06312076	0.02788212
1.09519277	-0.10281035	-0.10602818	0.00730032	0.14747905	-0.06338873	0.02793202
1.09571399	-0.10293187	-0.10720544	0.00803948	0.14840398	-0.06410112	0.02799709
1.09575755	-0.10281422	-0.10718383	0.00810182	0.14863814	-0.06410044	0.02800577
1.09583837	-0.10259952	-0.10714793	0.00821725	0.14906702	-0.06410272	0.02802155
1.09624247	-0.1026679	-0.108023	0.00878425	0.14983142	-0.06462969	0.0280705
1.09628288	-0.10264172	-0.10806986	0.00884078	0.14994799	-0.06465034	0.02807611
1.09633782	-0.10261101	-0.10814561	0.00891742	0.15009703	-0.0646941	0.02808313
1.09661253	-0.10254247	-0.10863502	0.00929896	0.15071554	-0.06500808	0.02811266
1.09725811	-0.10231461	-0.10977554	0.0101878	0.15226866	-0.06582358	0.02818112
1.09730908	-0.1023601	-0.10985506	0.01025699	0.15231846	-0.06579449	0.02818528
1.09736005	-0.10238746	-0.1099508	0.01032693	0.15240259	-0.06581541	0.02819118
1.09743445	-0.10233692	-0.11008638	0.01042952	0.15262668	-0.06594655	0.02820082
1.09780647	-0.10237694	-0.11082266	0.01093265	0.15329999	-0.06636494	0.02823071
1.09816865	-0.10199002	-0.11118327	0.01141795	0.15436538	-0.0666549	0.02825582
1.09820487	-0.10212096	-0.11137808	0.0114672	0.15432039	-0.06676305	0.02826029
1.09826341	-0.10231516	-0.11167364	0.01154682	0.15426607	-0.06692442	0.02826759
1.09855611	-0.10190044	-0.11182977	0.01193527	0.1552155	-0.06704531	0.02828434
1.09906289	-0.10182055	-0.11274258	0.01260371	0.15624258	-0.06764364	0.02831368
1.09911357	-0.10190697	-0.11292578	0.01267045	0.15625834	-0.0677543	0.02831687
1.09917647	-0.10198018	-0.11311064	0.01275325	0.15631191	-0.06785676	0.02832092
1.09936107	-0.10172538	-0.11317835	0.01299435	0.15690447	-0.06787666	0.02832994
1.09983594	-0.10173255	-0.11411975	0.01361	0.15776399	-0.068509	0.02834881
1.09999314	-0.10166221	-0.1143303	0.013812	0.15810994	-0.06862749	0.02835337
1.10039149	-0.10151565	-0.11494182	0.01432218	0.15897537	-0.0690331	0.0283653
1.10056228	-0.10147257	-0.11521556	0.01453896	0.15931282	-0.06920656	0.02836821
1.1011375	-0.10127844	-0.11610017	0.0152639	0.16049503	-0.06979172	0.02837489
1.10125537	-0.10128391	-0.116306	0.01540874	0.16064891	-0.06990527	0.02837085
1.1017378	-0.10104882	-0.1169626	0.01601407	0.16178648	-0.07033754	0.0283806
1.10178604	-0.10103556	-0.11700713	0.01606851	0.16179757	-0.07033655	0.02837107
1.10183429	-0.1010639	-0.11714687	0.0161281	0.16185217	-0.0704518	0.02837102
1.10188253	-0.10110468	-0.11732365	0.01619197	0.16196366	-0.07061441	0.02837867
1.10212375	-0.10100675	-0.11755603	0.01648045	0.16232594	-0.07064909	0.0283612
1.10245906	-0.10099727	-0.11820916	0.01690113	0.16306105	-0.07112069	0.02837486
1.10282329	-0.10071256	-0.11860217	0.01732981	0.1637301	-0.07143035	0.02834503
1.10285972	-0.10076335	-0.11869877	0.0173784	0.16380873	-0.07146087	0.02835153
1.10292041	-0.10079236	-0.11881073	0.01745584	0.16394195	-0.07149547	0.02835665
1.10306933	-0.10069812	-0.11900728	0.01762904	0.16418153	-0.07166327	0.02834245
1.10318416	-0.10077371	-0.11927928	0.0177711	0.16435418	-0.07181862	0.02834575
1.10343069	-0.10050009	-0.11944041	0.0180597	0.16492106	-0.07194078	0.0283271
1.10387282	-0.10057707	-0.1202998	0.01858806	0.16558839	-0.07248618	0.02831454
1.10391703	-0.10053701	-0.12032965	0.01863867	0.16567336	-0.07250027	0.02831008
1.10400724	-0.10043321	-0.12037228	0.01874217	0.16587407	-0.07252279	0.02830149
1.10438409	-0.10032602	-0.12093522	0.0191867	0.16658818	-0.07290148	0.02828544
1.10472967	-0.10015962	-0.12137637	0.01958431	0.16720933	-0.07320958	0.0282589
1.10476423	-0.10016961	-0.12143385	0.01962454	0.16725204	-0.07323114	0.02825682
1.10481198	-0.10018244	-0.12151543	0.01968018	0.16731342	-0.07326608	0.02825407
1.10505072	-0.10006108	-0.12184986	0.0199555	0.16778439	-0.07354148	0.02823859
1.10551593	-0.09991154	-0.12246443	0.02048634	0.16857738	-0.07390988	0.02820191
1.1056652	-0.09985384	-0.12266831	0.02065556	0.16883942	-0.07405429	0.02818954
1.10607874	-0.09973814	-0.12325042	0.02112203	0.1695199	-0.0744352	0.02815377
1.10621295	-0.09968576	-0.12342794	0.02127232	0.16974882	-0.07455786	0.02814106
1.1068324	-0.09950043	-0.124258	0.02195942	0.17073341	-0.07508451	0.02807837
1.10686279	-0.09951855	-0.12432149	0.02199301	0.17075282	-0.07511795	0.02807504
1.10689318	-0.09952143	-0.12437458	0.02202675	0.17079019	-0.07515133	0.02807197
1.10704512	-0.09934673	-0.1244959	0.02219601	0.17118916	-0.0752919	0.02805869
1.10762953	-0.09916588	-0.12526083	0.02283048	0.17205823	-0.07578364	0.02798794
1.10772845	-0.09913555	-0.12539666	0.02293845	0.17222049	-0.07587799	0.02797726
1.10793591	-0.09905593	-0.12563034	0.02316188	0.17254581	-0.07600487	0.02795148
1.10850747	-0.09890885	-0.12647434	0.02377671	0.17340889	-0.07663849	0.02788174
1.10858471	-0.0988272	-0.12648303	0.02385584	0.17354671	-0.07661178	0.02786798
1.10870099	-0.0987493	-0.12656454	0.02397809	0.17374745	-0.0766376	0.02785105
1.1088866	-0.09868356	-0.12683954	0.02417608	0.1740483	-0.0768713	0.02782771
1.10917426	-0.09872229	-0.12730498	0.02448315	0.17438533	-0.07712612	0.02779214
1.10954968	-0.09824694	-0.12745367	0.02486186	0.1751324	-0.07730681	0.02772222
1.10958723	-0.09838495	-0.12764755	0.02490718	0.175106	-0.07741145	0.0277238
1.10965481	-0.09852031	-0.12788201	0.02498414	0.1751203	-0.07753699	0.02772135
1.1097851	-0.09825269	-0.12782275	0.02511014	0.17542881	-0.07753176	0.02769125
1.10994714	-0.0983589	-0.12819884	0.02528323	0.17556191	-0.07778121	0.02767291
1.11023284	-0.0981088	-0.1283523	0.02557372	0.17608317	-0.07784775	0.02762452
1.11060602	-0.09809931	-0.12899329	0.02595504	0.17648516	-0.07835335	0.02756402
1.11064334	-0.09803475	-0.12896036	0.02599222	0.17658173	-0.07830445	0.02755728
1.11071222	-0.09794016	-0.12894958	0.02606272	0.1767549	-0.07827415	0.02754676
1.11084097	-0.09793358	-0.12918032	0.02619519	0.17691295	-0.07847008	0.02752713
1.1110059	-0.09786639	-0.12932814	0.02635912	0.17712185	-0.07852597	0.02749663
1.11130364	-0.09777707	-0.12972614	0.02665907	0.17751407	-0.07882877	0.02744564
1.11166699	-0.09758221	-0.13008873	0.02702424	0.17809727	-0.07907807	0.02738462
1.11170332	-0.09761545	-0.1301646	0.02706114	0.17810562	-0.07910869	0.02737866
1.11188499	-0.09740094	-0.13026651	0.02723311	0.1784124	-0.07925247	0.02733749
1.11192388	-0.09742457	-0.13034519	0.02727393	0.17844911	-0.07929415	0.0273327
1.11198273	-0.09754236	-0.13052295	0.02733753	0.17843934	-0.07935846	0.02732701
1.11227699	-0.097238	-0.13067108	0.02762282	0.17898123	-0.07949212	0.02726812
1.11266176	-0.09726207	-0.13129897	0.02799618	0.17928006	-0.0799405	0.02719206
1.11270024	-0.09721663	-0.13129823	0.02803656	0.17939141	-0.0799223	0.0271875
1.11276389	-0.09712169	-0.13128668	0.02810135	0.17957442	-0.07990168	0.02717801
1.11291023	-0.09710149	-0.13149356	0.02823922	0.17968337	-0.08005635	0.02714539
1.11302072	-0.09709339	-0.13163701	0.0283477	0.1798073	-0.08013256	0.02712516
1.11325423	-0.09687277	-0.13178087	0.02857116	0.18021691	-0.08026693	0.02707705
1.11367141	-0.09674168	-0.13228642	0.02896954	0.18069809	-0.08063696	0.02699145
1.11371313	-0.09674479	-0.13233402	0.02901019	0.1807393	-0.08064539	0.02698358
1.11378786	-0.09674052	-0.13242101	0.02908257	0.18081925	-0.08067754	0.02696914
1.11398811	-0.09660047	-0.13261093	0.0292709	0.1811096	-0.08086115	0.02692588
1.11417219	-0.09655895	-0.13281637	0.02944665	0.18132031	-0.08096907	0.02688854
1.1147426	-0.09626144	-0.13336928	0.02997971	0.18205815	-0.08138602	0.02676381
1.11484262	-0.09621509	-0.13348467	0.03007244	0.18217889	-0.08148837	0.02674138
1.11504589	-0.09616663	-0.13366863	0.03026075	0.18238223	-0.0815371	0.02669622
1.11559058	-0.09582309	-0.13424395	0.0307597	0.1831061	-0.08212524	0.02656998
1.11562367	-0.0958358	-0.13421614	0.03078942	0.18311365	-0.08199453	0.02656225
1.11565676	-0.09586335	-0.1342405	0.0308202	0.18311616	-0.08194346	0.02655532
1.11576503	-0.09591229	-0.13457278	0.03092388	0.18319016	-0.08231865	0.02653402
1.11616932	-0.09559093	-0.13474882	0.03128868	0.18377533	-0.08236645	0.02643749
1.11620975	-0.0955696	-0.13480058	0.03132404	0.18381393	-0.08242495	0.02642684
1.11626419	-0.09554829	-0.13486576	0.03137185	0.18386053	-0.08248452	0.02641271
1.11652335	-0.09551576	-0.13517994	0.03161052	0.18411738	-0.08266445	0.02635524
1.11675364	-0.09527143	-0.13529343	0.03180826	0.18444134	-0.08281731	0.02629269
1.1171824	-0.0952305	-0.13582428	0.03220236	0.18486906	-0.08312053	0.02619727
1.11722527	-0.09509547	-0.13577752	0.03223458	0.18498217	-0.08314588	0.02618219
1.11729146	-0.09495064	-0.13575579	0.03228571	0.18510561	-0.0831948	0.02615999
1.11753273	-0.09509715	-0.13616589	0.03250844	0.18519546	-0.08335071	0.02610737
1.11774181	-0.09481016	-0.13623715	0.03268526	0.18555188	-0.08352146	0.02604935
1.11821064	-0.09470484	-0.13668843	0.03309891	0.18598016	-0.08371118	0.0259332
1.11825752	-0.09467565	-0.13674987	0.03313775	0.18602005	-0.08379216	0.0259196
1.11836542	-0.09460998	-0.13690048	0.03322817	0.1861201	-0.08399291	0.02588915
1.11864273	-0.09441827	-0.13702032	0.0334725	0.18651446	-0.08399386	0.02582078
1.11901141	-0.09434654	-0.13754152	0.03378279	0.18673757	-0.08448123	0.02571872
1.11904828	-0.09432062	-0.137546	0.03381494	0.1867895	-0.0844599	0.02570945
1.11916662	-0.09417508	-0.1375159	0.03391885	0.18702425	-0.0843884	0.02568017
1.11934506	-0.09408984	-0.13771782	0.03406941	0.18719289	-0.08459429	0.0256313
1.1195128	-0.09412604	-0.1379334	0.03421247	0.1872524	-0.08467517	0.02558673
1.12007155	-0.09367131	-0.1382953	0.03467494	0.18792351	-0.08506095	0.0254283
1.12012743	-0.09370531	-0.13836419	0.03472781	0.18796645	-0.0850425	0.02541738
1.1201833	-0.09372154	-0.13842464	0.03477904	0.18801393	-0.08503484	0.02540525
1.12046268	-0.0935501	-0.13870919	0.03500399	0.18825556	-0.08536714	0.02532185
1.12085037	-0.09331081	-0.13892462	0.0353251	0.18867241	-0.08545747	0.02521291
1.12088914	-0.09333917	-0.1390193	0.03535983	0.18868456	-0.08553468	0.02520397
1.12095645	-0.09331969	-0.13911485	0.03541745	0.18875264	-0.0856323	0.02518659
1.12110506	-0.09319606	-0.13916517	0.03553449	0.18889969	-0.0856577	0.0251407
1.12121785	-0.09322961	-0.13933387	0.03562811	0.18892525	-0.08575066	0.02510932
1.12144778	-0.09299883	-0.13945869	0.03581911	0.18927767	-0.08592202	0.02504562
1.121852	-0.09279821	-0.1397494	0.03613431	0.1895409	-0.08611386	0.02491935
1.12189243	-0.09280055	-0.13983022	0.03617261	0.18959883	-0.08619333	0.02491154
1.12195869	-0.09279972	-0.13992915	0.03623278	0.18967813	-0.08626751	0.02489689
1.12211131	-0.09266931	-0.13995407	0.03635041	0.189825	-0.08624913	0.02484834
1.12222296	-0.09260878	-0.14007367	0.03644187	0.1899415	-0.0863805	0.02481672
1.12245484	-0.09256257	-0.14031263	0.03663222	0.19010823	-0.08652163	0.02475134
1.12285397	-0.09224083	-0.14051594	0.03693543	0.19046063	-0.08673148	0.0246223
1.12289389	-0.09227915	-0.14058738	0.03697418	0.1904899	-0.08674068	0.02461521
1.1229607	-0.09229267	-0.14067872	0.03703463	0.1905562	-0.08677868	0.0246003
1.12310826	-0.09211145	-0.14074116	0.03714238	0.19071962	-0.08692686	0.02454977
1.12321979	-0.09210888	-0.14086464	0.03723398	0.19078689	-0.08698405	0.02451866
1.12344709	-0.09194632	-0.14098268	0.03741264	0.19102143	-0.08706808	0.02444937
1.12385177	-0.09184563	-0.14140274	0.03772369	0.19120654	-0.08738668	0.02432242
1.12389224	-0.09180027	-0.14141777	0.03775831	0.19128702	-0.0874079	0.0243119
1.12395904	-0.09170929	-0.14142317	0.03781336	0.19142093	-0.08743038	0.02429323
1.12410954	-0.09160842	-0.14149454	0.03792637	0.19153803	-0.08747223	0.02424449
1.12422109	-0.09153997	-0.14156401	0.03801436	0.19164939	-0.08752026	0.02421092
1.12445015	-0.09144098	-0.14177709	0.03818783	0.19178786	-0.08771527	0.0241378
1.12485078	-0.09117997	-0.142009	0.03849885	0.19217661	-0.08788252	0.02401414
1.12489084	-0.09118154	-0.14207132	0.03853001	0.19219052	-0.08793901	0.02400211
1.12495857	-0.09113327	-0.14211433	0.03857939	0.19223994	-0.08798685	0.02397956
1.12510592	-0.09106085	-0.14220638	0.03868963	0.19233118	-0.0880358	0.02393144
1.12521804	-0.09109969	-0.14239466	0.03877835	0.1923454	-0.08816977	0.02389827
1.12544456	-0.09069926	-0.14229948	0.03894451	0.1927559	-0.08818521	0.02382271
1.12584826	-0.09081688	-0.14287382	0.03924945	0.1927311	-0.08851465	0.02369396
1.12588863	-0.09070584	-0.14282535	0.03928114	0.19286008	-0.0885066	0.02368185
1.12595623	-0.09056872	-0.14278578	0.03933203	0.19301194	-0.08851161	0.02366027
1.12610579	-0.09047671	-0.14289779	0.03944211	0.19311983	-0.08862927	0.02361084
1.12621773	-0.09035231	-0.14292325	0.03952987	0.19329584	-0.08866832	0.02357712
1.12644534	-0.09037499	-0.14319409	0.03968472	0.19320975	-0.08884075	0.02349472
1.12684622	-0.09005082	-0.14334568	0.04000234	0.19375308	-0.08892134	0.02337588
1.1268863	-0.09004738	-0.14340265	0.04002252	0.1936949	-0.08899499	0.02335733
1.12695556	-0.09002103	-0.14348939	0.04006367	0.19366011	-0.08911621	0.02332889
1.127102	-0.08994534	-0.14357273	0.04018113	0.19382926	-0.08913799	0.02328633
1.12721539	-0.08987647	-0.14364257	0.04025838	0.19387196	-0.08920668	0.02324554
1.12744124	-0.08974671	-0.14379491	0.04042864	0.19406913	-0.08932903	0.02317368
1.12784462	-0.0894371	-0.14403343	0.04071555	0.19438241	-0.0896249	0.02303593
1.12788496	-0.08951565	-0.14412732	0.04074557	0.19431449	-0.08963588	0.02302284
1.12795402	-0.08952144	-0.1441751	0.04079681	0.19432592	-0.08961039	0.02300034
1.12810298	-0.08925772	-0.14413457	0.04090426	0.19460415	-0.08967038	0.02295041
1.12821612	-0.08931683	-0.14431594	0.04098502	0.19455084	-0.08977514	0.02291199
1.12844327	-0.08907213	-0.14433257	0.04114759	0.194813	-0.08979943	0.02283488
1.12884375	-0.08893021	-0.14469826	0.04143122	0.19496858	-0.09011921	0.02269819
1.1288838	-0.08891522	-0.14471181	0.04145933	0.19498432	-0.09010488	0.02268422
1.12895537	-0.08885112	-0.14471884	0.04151066	0.19505655	-0.09009673	0.02265993
1.12910138	-0.0887357	-0.14480539	0.04161438	0.19518056	-0.09020976	0.02261033
1.12921704	-0.08867249	-0.14486861	0.04169536	0.19524464	-0.09024843	0.02257022
1.1294436	-0.08854111	-0.14502194	0.0418558	0.19539084	-0.0903936	0.02249302
1.12984551	-0.0881456	-0.14510498	0.04213797	0.19579874	-0.09050279	0.02235425
1.1298857	-0.08818246	-0.14518422	0.04216574	0.19576141	-0.090549	0.02234033
1.12995747	-0.08824253	-0.14532842	0.04221514	0.19569865	-0.09064605	0.02231528
1.1301056	-0.08810344	-0.14536485	0.04231836	0.19583878	-0.09068992	0.02226363
1.13022141	-0.08806898	-0.14545225	0.04239789	0.19586868	-0.09073892	0.022223
1.13045113	-0.08781767	-0.14550061	0.04255725	0.19611951	-0.09084476	0.02214294
1.13084732	-0.08782118	-0.14594623	0.04282727	0.19609174	-0.09114144	0.02200274
1.13088694	-0.08769709	-0.14587266	0.0428557	0.19622233	-0.091107	0.02198938
1.13096557	-0.08748215	-0.14576488	0.04290987	0.19643604	-0.09107638	0.02196175
1.13111307	-0.08755635	-0.14600573	0.04301064	0.19635657	-0.09123449	0.02190979
1.13123701	-0.08746803	-0.14603379	0.04309609	0.19644574	-0.09122553	0.02186649
1.13148361	-0.08724332	-0.14614891	0.0432654	0.19666724	-0.0914075	0.02177967
1.13186015	-0.08695453	-0.14623711	0.0435069	0.1968486	-0.09145307	0.02163945
1.13189781	-0.08693069	-0.14628492	0.04353861	0.19690999	-0.09151715	0.02162909
1.13196887	-0.08690926	-0.14639073	0.04359782	0.19699833	-0.09163667	0.02160923
1.13225616	-0.0868218	-0.14658944	0.0437766	0.19697118	-0.09175908	0.02149937
1.13266322	-0.08642299	-0.14663292	0.04404921	0.19733821	-0.09180496	0.02135354
1.13270393	-0.08642758	-0.14671444	0.04407731	0.19733485	-0.09190422	0.02133934
